modif_id,shop_id,cost,link
5610,11,91703,https://ulmart-katalog.ru/
2764,8,131769,https://sbermegamarket.ru/
4844,21,145307,123.ru
2742,12,143329,https://www.techport.ru/
5252,14,12098,Wishmaster.me
5296,0,56257,https://www.mvideo.ru/
2908,0,147016,https://www.mvideo.ru/
4532,5,19052,https://www.svyaznoy.ru/
3731,6,88383,https://re-store.ru/
5170,11,30229,https://ulmart-katalog.ru/
1166,20,104413,iPort.ru
1871,10,48923,https://kcentr.ru/
2003,1,22893,https://www.citilink.ru/
1187,13,46414,StoreX24.ru
732,6,128185,https://re-store.ru/
942,12,117649,https://www.techport.ru/
1808,19,35476,Quke.ru
5360,13,88778,StoreX24.ru
1252,5,52045,https://www.svyaznoy.ru/
4619,16,107806,Sold-Out.ru
5189,15,110289,Video-shoper.ru
468,13,58445,StoreX24.ru
1099,4,72255,https://biggeek.ru/
5209,1,101393,https://www.citilink.ru/
674,19,30577,Quke.ru
4087,2,81732,https://www.dns-shop.ru/
2121,16,139942,Sold-Out.ru
5822,16,57444,Sold-Out.ru
4389,18,79782,Shop-Trubka.ru
1381,8,82727,https://sbermegamarket.ru/
5370,2,149026,https://www.dns-shop.ru/
518,4,10235,https://biggeek.ru/
2556,13,144359,StoreX24.ru
1353,17,92565,coxo.ru
4246,8,19506,https://sbermegamarket.ru/
5441,0,63438,https://www.mvideo.ru/
5660,1,134319,https://www.citilink.ru/
4649,16,71259,Sold-Out.ru
1537,20,143908,iPort.ru
1058,3,123223,https://www.eldorado.ru/
5750,18,31644,Shop-Trubka.ru
987,1,110520,https://www.citilink.ru/
4320,21,11876,123.ru
5357,10,118157,https://kcentr.ru/
1936,11,77953,https://ulmart-katalog.ru/
4882,19,49958,Quke.ru
1315,3,127555,https://www.eldorado.ru/
841,21,88435,123.ru
1018,5,109397,https://www.svyaznoy.ru/
3497,1,61402,https://www.citilink.ru/
23,5,115077,https://www.svyaznoy.ru/
2018,8,93004,https://sbermegamarket.ru/
1472,13,28728,StoreX24.ru
4246,19,46360,Quke.ru
175,19,76637,Quke.ru
3851,14,108115,Wishmaster.me
3118,0,37045,https://www.mvideo.ru/
2016,3,120187,https://www.eldorado.ru/
5268,10,149495,https://kcentr.ru/
591,3,141994,https://www.eldorado.ru/
5211,15,65226,Video-shoper.ru
569,0,55096,https://www.mvideo.ru/
1279,11,16521,https://ulmart-katalog.ru/
1939,20,74766,iPort.ru
5530,9,63849,https://www.oldi.ru/
4493,2,44501,https://www.dns-shop.ru/
1446,2,68868,https://www.dns-shop.ru/
2709,4,120935,https://biggeek.ru/
1337,11,91815,https://ulmart-katalog.ru/
2116,18,100221,Shop-Trubka.ru
3987,19,141735,Quke.ru
3519,13,72786,StoreX24.ru
5469,12,64995,https://www.techport.ru/
1745,9,133178,https://www.oldi.ru/
3818,5,90773,https://www.svyaznoy.ru/
5478,21,37728,123.ru
4182,3,36519,https://www.eldorado.ru/
5745,4,69939,https://biggeek.ru/
2577,4,35217,https://biggeek.ru/
4405,21,62556,123.ru
4030,8,66895,https://sbermegamarket.ru/
4068,3,87440,https://www.eldorado.ru/
1465,12,99125,https://www.techport.ru/
3,0,116722,https://www.mvideo.ru/
2157,0,18867,https://www.mvideo.ru/
943,15,90112,Video-shoper.ru
4821,6,20457,https://re-store.ru/
5593,18,26594,Shop-Trubka.ru
5398,7,58488,https://www.holodilnik.ru/
655,13,24931,StoreX24.ru
2696,19,79648,Quke.ru
4878,9,141008,https://www.oldi.ru/
5781,3,122161,https://www.eldorado.ru/
3228,10,57773,https://kcentr.ru/
4319,20,62091,iPort.ru
2768,1,84975,https://www.citilink.ru/
306,10,139687,https://kcentr.ru/
1465,7,31591,https://www.holodilnik.ru/
75,10,36987,https://kcentr.ru/
4484,12,111028,https://www.techport.ru/
2490,19,71117,Quke.ru
2865,5,120423,https://www.svyaznoy.ru/
4512,6,76519,https://re-store.ru/
2837,13,119438,StoreX24.ru
272,7,48565,https://www.holodilnik.ru/
2816,10,130520,https://kcentr.ru/
4875,15,121306,Video-shoper.ru
3456,6,63587,https://re-store.ru/
1766,16,144553,Sold-Out.ru
3631,13,76917,StoreX24.ru
3096,18,35969,Shop-Trubka.ru
2042,11,66210,https://ulmart-katalog.ru/
2497,11,122184,https://ulmart-katalog.ru/
166,21,29386,123.ru
4876,9,73468,https://www.oldi.ru/
4717,14,17929,Wishmaster.me
2814,12,36180,https://www.techport.ru/
4062,11,88324,https://ulmart-katalog.ru/
5277,14,108348,Wishmaster.me
1766,15,126429,Video-shoper.ru
3350,8,75195,https://sbermegamarket.ru/
2623,13,53290,StoreX24.ru
774,17,120967,coxo.ru
3479,10,138649,https://kcentr.ru/
389,12,97141,https://www.techport.ru/
2462,21,25892,123.ru
5929,7,76119,https://www.holodilnik.ru/
5044,14,109077,Wishmaster.me
5222,7,119045,https://www.holodilnik.ru/
5897,20,35285,iPort.ru
4965,15,145034,Video-shoper.ru
1917,5,10695,https://www.svyaznoy.ru/
3593,17,141161,coxo.ru
1881,21,11006,123.ru
5579,17,68472,coxo.ru
5125,19,112921,Quke.ru
2870,9,29189,https://www.oldi.ru/
3768,14,101973,Wishmaster.me
4264,19,54103,Quke.ru
539,3,42707,https://www.eldorado.ru/
5283,18,125248,Shop-Trubka.ru
644,14,76457,Wishmaster.me
2325,14,133690,Wishmaster.me
610,20,96477,iPort.ru
1197,1,94052,https://www.citilink.ru/
5089,15,32636,Video-shoper.ru
43,11,94258,https://ulmart-katalog.ru/
625,5,47028,https://www.svyaznoy.ru/
1964,5,47315,https://www.svyaznoy.ru/
4661,16,66145,Sold-Out.ru
3561,19,61075,Quke.ru
4469,13,136738,StoreX24.ru
1846,11,78804,https://ulmart-katalog.ru/
3671,2,105313,https://www.dns-shop.ru/
4224,13,36604,StoreX24.ru
2420,9,68039,https://www.oldi.ru/
273,19,41372,Quke.ru
128,7,124412,https://www.holodilnik.ru/
2047,0,40071,https://www.mvideo.ru/
3494,10,79318,https://kcentr.ru/
2819,1,65183,https://www.citilink.ru/
1799,9,105293,https://www.oldi.ru/
2248,20,63348,iPort.ru
3196,13,143003,StoreX24.ru
5091,8,18333,https://sbermegamarket.ru/
759,12,29720,https://www.techport.ru/
3329,5,43545,https://www.svyaznoy.ru/
4011,2,45393,https://www.dns-shop.ru/
5418,9,89354,https://www.oldi.ru/
4427,7,33622,https://www.holodilnik.ru/
4193,18,122281,Shop-Trubka.ru
1540,10,122727,https://kcentr.ru/
3582,13,10125,StoreX24.ru
4257,12,134722,https://www.techport.ru/
2954,14,16403,Wishmaster.me
4805,5,30245,https://www.svyaznoy.ru/
4255,1,29520,https://www.citilink.ru/
1750,4,131161,https://biggeek.ru/
2440,14,90700,Wishmaster.me
4969,10,72779,https://kcentr.ru/
5438,3,101454,https://www.eldorado.ru/
2825,12,84146,https://www.techport.ru/
431,2,26539,https://www.dns-shop.ru/
2288,19,84115,Quke.ru
3694,14,144315,Wishmaster.me
2793,0,54667,https://www.mvideo.ru/
4001,11,35134,https://ulmart-katalog.ru/
4280,17,120040,coxo.ru
4335,20,87063,iPort.ru
302,19,119732,Quke.ru
4576,18,108330,Shop-Trubka.ru
435,13,70788,StoreX24.ru
1502,20,119456,iPort.ru
287,19,130172,Quke.ru
1966,7,52076,https://www.holodilnik.ru/
3664,18,114477,Shop-Trubka.ru
1008,1,19303,https://www.citilink.ru/
2760,16,78603,Sold-Out.ru
842,18,65582,Shop-Trubka.ru
5836,9,61721,https://www.oldi.ru/
5448,4,49095,https://biggeek.ru/
5483,18,118504,Shop-Trubka.ru
3329,11,17854,https://ulmart-katalog.ru/
4787,19,59974,Quke.ru
3144,18,13260,Shop-Trubka.ru
4976,2,11427,https://www.dns-shop.ru/
1306,16,59652,Sold-Out.ru
4871,5,65912,https://www.svyaznoy.ru/
750,10,142128,https://kcentr.ru/
5270,16,75929,Sold-Out.ru
3900,7,61115,https://www.holodilnik.ru/
1417,17,27473,coxo.ru
5819,10,72677,https://kcentr.ru/
190,5,145539,https://www.svyaznoy.ru/
1778,14,40119,Wishmaster.me
3548,13,29781,StoreX24.ru
2632,3,125118,https://www.eldorado.ru/
4677,18,16001,Shop-Trubka.ru
2528,21,96862,123.ru
3673,4,27367,https://biggeek.ru/
4103,4,136791,https://biggeek.ru/
5597,8,14370,https://sbermegamarket.ru/
3616,21,127793,123.ru
3036,7,33563,https://www.holodilnik.ru/
5937,19,97461,Quke.ru
5103,10,116129,https://kcentr.ru/
2588,8,40308,https://sbermegamarket.ru/
4698,7,65777,https://www.holodilnik.ru/
838,7,11913,https://www.holodilnik.ru/
5032,9,39802,https://www.oldi.ru/
178,15,114298,Video-shoper.ru
4615,7,114027,https://www.holodilnik.ru/
4759,6,83821,https://re-store.ru/
2650,2,129229,https://www.dns-shop.ru/
4564,13,20285,StoreX24.ru
2071,5,65336,https://www.svyaznoy.ru/
32,14,21844,Wishmaster.me
91,16,29670,Sold-Out.ru
1891,16,85077,Sold-Out.ru
5832,0,55788,https://www.mvideo.ru/
613,5,68808,https://www.svyaznoy.ru/
4284,10,59851,https://kcentr.ru/
1380,7,53607,https://www.holodilnik.ru/
763,21,126756,123.ru
5879,0,76542,https://www.mvideo.ru/
1841,12,17843,https://www.techport.ru/
3371,16,101434,Sold-Out.ru
4973,14,130703,Wishmaster.me
4504,17,38737,coxo.ru
3824,17,120902,coxo.ru
1478,20,84232,iPort.ru
3034,21,69689,123.ru
1012,4,30528,https://biggeek.ru/
2925,4,137402,https://biggeek.ru/
5483,2,62004,https://www.dns-shop.ru/
2842,11,12968,https://ulmart-katalog.ru/
5847,12,23866,https://www.techport.ru/
639,8,92562,https://sbermegamarket.ru/
3089,10,125305,https://kcentr.ru/
2801,0,73941,https://www.mvideo.ru/
2769,17,73746,coxo.ru
1496,12,115384,https://www.techport.ru/
1482,5,53525,https://www.svyaznoy.ru/
139,17,91165,coxo.ru
3365,3,48438,https://www.eldorado.ru/
50,2,77442,https://www.dns-shop.ru/
391,8,132152,https://sbermegamarket.ru/
1571,19,123584,Quke.ru
2884,15,12149,Video-shoper.ru
5388,19,131902,Quke.ru
4112,15,108056,Video-shoper.ru
2038,2,28428,https://www.dns-shop.ru/
665,11,117280,https://ulmart-katalog.ru/
2671,14,61601,Wishmaster.me
1403,1,81429,https://www.citilink.ru/
870,0,129068,https://www.mvideo.ru/
1531,6,12154,https://re-store.ru/
5100,18,16670,Shop-Trubka.ru
120,18,19325,Shop-Trubka.ru
3276,14,86102,Wishmaster.me
1304,10,68708,https://kcentr.ru/
2741,7,41892,https://www.holodilnik.ru/
275,17,125097,coxo.ru
5252,11,146694,https://ulmart-katalog.ru/
3037,8,146979,https://sbermegamarket.ru/
4624,9,10131,https://www.oldi.ru/
5847,1,38069,https://www.citilink.ru/
4924,14,10768,Wishmaster.me
991,15,53341,Video-shoper.ru
5742,13,106378,StoreX24.ru
3548,6,28677,https://re-store.ru/
3449,1,16215,https://www.citilink.ru/
2277,4,28713,https://biggeek.ru/
4142,20,146910,iPort.ru
1965,1,25604,https://www.citilink.ru/
2585,4,91389,https://biggeek.ru/
4526,19,97198,Quke.ru
4563,2,148047,https://www.dns-shop.ru/
3623,19,83310,Quke.ru
1442,6,141586,https://re-store.ru/
1954,5,137238,https://www.svyaznoy.ru/
3231,10,140959,https://kcentr.ru/
976,15,84918,Video-shoper.ru
4268,16,90064,Sold-Out.ru
1522,5,28055,https://www.svyaznoy.ru/
1186,20,77216,iPort.ru
2554,9,26525,https://www.oldi.ru/
3072,8,62744,https://sbermegamarket.ru/
1034,11,82740,https://ulmart-katalog.ru/
1416,12,38888,https://www.techport.ru/
5679,20,45447,iPort.ru
3088,15,118000,Video-shoper.ru
5060,12,70101,https://www.techport.ru/
3554,16,91148,Sold-Out.ru
423,21,121420,123.ru
1050,3,69538,https://www.eldorado.ru/
3791,3,45654,https://www.eldorado.ru/
3836,7,68464,https://www.holodilnik.ru/
3531,3,30633,https://www.eldorado.ru/
1400,5,35612,https://www.svyaznoy.ru/
4273,13,84599,StoreX24.ru
2051,17,100897,coxo.ru
997,18,49957,Shop-Trubka.ru
3670,8,31714,https://sbermegamarket.ru/
1421,10,12823,https://kcentr.ru/
2372,1,60537,https://www.citilink.ru/
3369,14,88118,Wishmaster.me
1441,7,144647,https://www.holodilnik.ru/
3247,10,21915,https://kcentr.ru/
5159,19,53135,Quke.ru
2785,4,100355,https://biggeek.ru/
1889,11,69480,https://ulmart-katalog.ru/
922,7,25063,https://www.holodilnik.ru/
1855,1,61918,https://www.citilink.ru/
600,5,135963,https://www.svyaznoy.ru/
5331,17,136672,coxo.ru
2133,8,139336,https://sbermegamarket.ru/
228,20,140743,iPort.ru
4968,2,72844,https://www.dns-shop.ru/
4055,4,92529,https://biggeek.ru/
793,18,61252,Shop-Trubka.ru
1330,1,67341,https://www.citilink.ru/
2144,18,126020,Shop-Trubka.ru
549,10,138355,https://kcentr.ru/
3785,12,104808,https://www.techport.ru/
4263,4,45813,https://biggeek.ru/
3961,12,113437,https://www.techport.ru/
2028,1,135938,https://www.citilink.ru/
873,8,149954,https://sbermegamarket.ru/
2305,13,61707,StoreX24.ru
996,4,27934,https://biggeek.ru/
4506,16,72953,Sold-Out.ru
1607,5,146869,https://www.svyaznoy.ru/
5416,2,115584,https://www.dns-shop.ru/
2152,0,140067,https://www.mvideo.ru/
1092,19,22127,Quke.ru
463,4,109693,https://biggeek.ru/
3466,20,130075,iPort.ru
904,8,88748,https://sbermegamarket.ru/
4809,19,85285,Quke.ru
1394,8,49761,https://sbermegamarket.ru/
5712,15,98831,Video-shoper.ru
2092,9,40213,https://www.oldi.ru/
3141,4,45540,https://biggeek.ru/
4566,6,138012,https://re-store.ru/
5037,10,145584,https://kcentr.ru/
1894,6,16762,https://re-store.ru/
3459,21,111704,123.ru
1610,17,129012,coxo.ru
1414,12,114384,https://www.techport.ru/
1643,21,130495,123.ru
3632,11,52747,https://ulmart-katalog.ru/
257,14,78038,Wishmaster.me
4436,12,119118,https://www.techport.ru/
127,14,101677,Wishmaster.me
2901,11,70937,https://ulmart-katalog.ru/
2514,17,26490,coxo.ru
143,11,38282,https://ulmart-katalog.ru/
4039,21,65196,123.ru
892,12,55471,https://www.techport.ru/
2242,19,113586,Quke.ru
5837,8,87615,https://sbermegamarket.ru/
2019,1,10801,https://www.citilink.ru/
5646,9,119651,https://www.oldi.ru/
1120,0,141122,https://www.mvideo.ru/
3889,0,41933,https://www.mvideo.ru/
5165,21,111457,123.ru
2464,7,74174,https://www.holodilnik.ru/
5555,16,76208,Sold-Out.ru
4230,11,85065,https://ulmart-katalog.ru/
985,4,11486,https://biggeek.ru/
2226,2,10147,https://www.dns-shop.ru/
5080,5,148775,https://www.svyaznoy.ru/
4706,15,19822,Video-shoper.ru
5462,12,65926,https://www.techport.ru/
4016,9,31653,https://www.oldi.ru/
2091,17,37867,coxo.ru
270,1,25462,https://www.citilink.ru/
5153,4,42494,https://biggeek.ru/
1254,18,21162,Shop-Trubka.ru
133,2,133823,https://www.dns-shop.ru/
331,3,54607,https://www.eldorado.ru/
5920,1,19212,https://www.citilink.ru/
5665,20,138396,iPort.ru
5214,6,23320,https://re-store.ru/
724,15,99939,Video-shoper.ru
1860,21,122222,123.ru
566,3,47666,https://www.eldorado.ru/
3909,10,35474,https://kcentr.ru/
4766,1,30101,https://www.citilink.ru/
1872,11,63803,https://ulmart-katalog.ru/
1246,18,26457,Shop-Trubka.ru
5263,21,87007,123.ru
1150,4,102815,https://biggeek.ru/
5881,5,12369,https://www.svyaznoy.ru/
1444,6,46458,https://re-store.ru/
2527,4,75528,https://biggeek.ru/
5011,15,90747,Video-shoper.ru
2734,7,13869,https://www.holodilnik.ru/
4767,20,101181,iPort.ru
4540,20,134973,iPort.ru
2650,17,78548,coxo.ru
334,20,98306,iPort.ru
2618,3,133845,https://www.eldorado.ru/
5537,20,134384,iPort.ru
1127,4,48753,https://biggeek.ru/
5647,3,117551,https://www.eldorado.ru/
4776,12,133954,https://www.techport.ru/
4789,20,143964,iPort.ru
1747,10,108495,https://kcentr.ru/
3032,15,62528,Video-shoper.ru
3917,21,73637,123.ru
1203,15,53807,Video-shoper.ru
13,15,53505,Video-shoper.ru
4972,15,65905,Video-shoper.ru
2042,19,25229,Quke.ru
1275,6,62658,https://re-store.ru/
2543,16,51853,Sold-Out.ru
5474,0,90815,https://www.mvideo.ru/
5019,16,51388,Sold-Out.ru
2022,9,145289,https://www.oldi.ru/
2316,11,36745,https://ulmart-katalog.ru/
5380,6,63316,https://re-store.ru/
208,14,42792,Wishmaster.me
2222,21,56092,123.ru
2228,1,144255,https://www.citilink.ru/
5728,19,29693,Quke.ru
3686,4,122855,https://biggeek.ru/
103,6,65636,https://re-store.ru/
1968,9,82694,https://www.oldi.ru/
319,0,74458,https://www.mvideo.ru/
2772,18,95163,Shop-Trubka.ru
1734,13,123284,StoreX24.ru
3128,12,79910,https://www.techport.ru/
485,21,119833,123.ru
3322,18,77355,Shop-Trubka.ru
2473,9,96372,https://www.oldi.ru/
1741,17,92037,coxo.ru
3272,2,81431,https://www.dns-shop.ru/
610,9,21774,https://www.oldi.ru/
938,1,70208,https://www.citilink.ru/
394,11,11631,https://ulmart-katalog.ru/
446,13,107614,StoreX24.ru
5951,0,81199,https://www.mvideo.ru/
5932,14,127531,Wishmaster.me
2501,16,88090,Sold-Out.ru
404,0,132548,https://www.mvideo.ru/
2703,1,84239,https://www.citilink.ru/
3914,1,58782,https://www.citilink.ru/
4546,11,10615,https://ulmart-katalog.ru/
2771,7,147973,https://www.holodilnik.ru/
5744,14,87174,Wishmaster.me
576,2,105759,https://www.dns-shop.ru/
4791,0,40817,https://www.mvideo.ru/
3969,11,85747,https://ulmart-katalog.ru/
3928,17,24918,coxo.ru
1286,11,126175,https://ulmart-katalog.ru/
1315,10,90217,https://kcentr.ru/
1600,7,97982,https://www.holodilnik.ru/
5387,6,38512,https://re-store.ru/
2860,4,66068,https://biggeek.ru/
2633,8,10675,https://sbermegamarket.ru/
2928,11,16417,https://ulmart-katalog.ru/
2144,12,10416,https://www.techport.ru/
498,10,96949,https://kcentr.ru/
4949,7,114572,https://www.holodilnik.ru/
3722,6,93947,https://re-store.ru/
3816,15,10452,Video-shoper.ru
315,10,20324,https://kcentr.ru/
2575,8,141426,https://sbermegamarket.ru/
2280,14,120434,Wishmaster.me
310,7,19704,https://www.holodilnik.ru/
2478,0,119519,https://www.mvideo.ru/
3468,21,115992,123.ru
1639,2,35633,https://www.dns-shop.ru/
3289,7,49215,https://www.holodilnik.ru/
3547,21,15183,123.ru
800,12,103474,https://www.techport.ru/
184,10,79469,https://kcentr.ru/
1638,15,64807,Video-shoper.ru
44,1,105469,https://www.citilink.ru/
5321,6,114333,https://re-store.ru/
1919,3,149599,https://www.eldorado.ru/
813,0,38623,https://www.mvideo.ru/
1784,12,31418,https://www.techport.ru/
5518,0,51414,https://www.mvideo.ru/
2768,16,32047,Sold-Out.ru
4021,2,52951,https://www.dns-shop.ru/
4625,12,75494,https://www.techport.ru/
326,3,102425,https://www.eldorado.ru/
4943,2,92595,https://www.dns-shop.ru/
1859,12,25162,https://www.techport.ru/
4656,7,42097,https://www.holodilnik.ru/
3858,3,99566,https://www.eldorado.ru/
4588,6,54995,https://re-store.ru/
4840,17,104894,coxo.ru
3997,14,125924,Wishmaster.me
2022,10,101433,https://kcentr.ru/
361,11,30960,https://ulmart-katalog.ru/
2233,16,136118,Sold-Out.ru
4179,0,142421,https://www.mvideo.ru/
1444,15,128492,Video-shoper.ru
3058,10,24423,https://kcentr.ru/
994,11,76144,https://ulmart-katalog.ru/
2829,2,53951,https://www.dns-shop.ru/
5315,8,12888,https://sbermegamarket.ru/
3690,18,61594,Shop-Trubka.ru
1510,17,114471,coxo.ru
5602,11,112984,https://ulmart-katalog.ru/
5451,21,85084,123.ru
2977,7,29009,https://www.holodilnik.ru/
4301,16,95850,Sold-Out.ru
546,5,127942,https://www.svyaznoy.ru/
358,7,149099,https://www.holodilnik.ru/
3765,18,53459,Shop-Trubka.ru
4522,16,126746,Sold-Out.ru
1590,11,59900,https://ulmart-katalog.ru/
2832,12,24035,https://www.techport.ru/
5140,18,68437,Shop-Trubka.ru
3401,2,39254,https://www.dns-shop.ru/
5426,20,110555,iPort.ru
5468,7,63763,https://www.holodilnik.ru/
1882,18,98138,Shop-Trubka.ru
55,0,45312,https://www.mvideo.ru/
1611,19,25750,Quke.ru
4474,12,27770,https://www.techport.ru/
4678,0,34250,https://www.mvideo.ru/
1817,11,83356,https://ulmart-katalog.ru/
924,1,103578,https://www.citilink.ru/
4344,3,45208,https://www.eldorado.ru/
3426,20,37376,iPort.ru
2653,20,16355,iPort.ru
5277,19,112200,Quke.ru
3838,20,148494,iPort.ru
3189,7,63517,https://www.holodilnik.ru/
2029,14,135319,Wishmaster.me
4466,10,44966,https://kcentr.ru/
1789,20,22514,iPort.ru
1649,3,19772,https://www.eldorado.ru/
2840,10,143980,https://kcentr.ru/
3298,7,96130,https://www.holodilnik.ru/
2964,4,139998,https://biggeek.ru/
3682,21,122994,123.ru
2709,10,41782,https://kcentr.ru/
2438,9,80791,https://www.oldi.ru/
4655,4,78409,https://biggeek.ru/
2677,17,81404,coxo.ru
2751,10,23994,https://kcentr.ru/
5348,7,60707,https://www.holodilnik.ru/
4467,0,93194,https://www.mvideo.ru/
2829,9,19252,https://www.oldi.ru/
1729,3,145319,https://www.eldorado.ru/
5620,8,42879,https://sbermegamarket.ru/
5505,2,36662,https://www.dns-shop.ru/
1368,20,70239,iPort.ru
442,12,70655,https://www.techport.ru/
1853,11,40850,https://ulmart-katalog.ru/
3042,20,89698,iPort.ru
4573,0,97460,https://www.mvideo.ru/
1227,10,18457,https://kcentr.ru/
5497,8,146617,https://sbermegamarket.ru/
4786,12,131188,https://www.techport.ru/
3472,19,47235,Quke.ru
4595,13,130389,StoreX24.ru
4190,8,77938,https://sbermegamarket.ru/
2845,15,12782,Video-shoper.ru
4007,21,129990,123.ru
4019,11,52617,https://ulmart-katalog.ru/
4889,5,148729,https://www.svyaznoy.ru/
4462,19,35661,Quke.ru
628,16,50022,Sold-Out.ru
1226,10,88866,https://kcentr.ru/
3076,20,83872,iPort.ru
4595,15,134066,Video-shoper.ru
3951,15,24298,Video-shoper.ru
2623,18,105153,Shop-Trubka.ru
2169,19,76212,Quke.ru
5500,16,62897,Sold-Out.ru
5594,3,98618,https://www.eldorado.ru/
2231,13,99470,StoreX24.ru
1966,20,127757,iPort.ru
4488,19,71128,Quke.ru
4170,20,73017,iPort.ru
3736,19,114255,Quke.ru
3080,20,132084,iPort.ru
2461,12,139459,https://www.techport.ru/
431,1,76572,https://www.citilink.ru/
5434,14,11040,Wishmaster.me
4933,15,67299,Video-shoper.ru
2871,0,94109,https://www.mvideo.ru/
1094,15,22482,Video-shoper.ru
752,9,14562,https://www.oldi.ru/
4742,13,87206,StoreX24.ru
1226,13,83199,StoreX24.ru
2668,1,71318,https://www.citilink.ru/
3145,3,129269,https://www.eldorado.ru/
5108,3,133508,https://www.eldorado.ru/
3155,9,109865,https://www.oldi.ru/
2254,11,88444,https://ulmart-katalog.ru/
4665,16,107220,Sold-Out.ru
782,12,140617,https://www.techport.ru/
4630,8,109265,https://sbermegamarket.ru/
839,21,115638,123.ru
1012,12,29095,https://www.techport.ru/
1147,5,81813,https://www.svyaznoy.ru/
2227,0,23809,https://www.mvideo.ru/
9,5,38048,https://www.svyaznoy.ru/
4288,4,35531,https://biggeek.ru/
5608,5,16905,https://www.svyaznoy.ru/
877,11,144488,https://ulmart-katalog.ru/
1775,1,123610,https://www.citilink.ru/
5762,21,82504,123.ru
3075,11,148268,https://ulmart-katalog.ru/
468,18,103186,Shop-Trubka.ru
944,5,10152,https://www.svyaznoy.ru/
1744,3,67627,https://www.eldorado.ru/
4762,0,122809,https://www.mvideo.ru/
2088,1,118328,https://www.citilink.ru/
2075,3,71967,https://www.eldorado.ru/
4629,17,100037,coxo.ru
2910,1,39817,https://www.citilink.ru/
866,9,133920,https://www.oldi.ru/
3297,8,67805,https://sbermegamarket.ru/
